Wavelength (nm),30 s,60 s,90 s,120 s,150 s,180 s,210 s,240 s,270 s,300 s,330 s,360 s,390 s,420 s,450 s,480 s,570 s,600 s
250,0.951706946,0.712328136,0.444834501,0.363680452,0.270280242,0.26502192,0.337780774,0.145036146,0.14516598,0.110478252,0.19643712,0.206128076,0.169923529,0.195850417,0.156730369,0.156913877,-0.012050516,0.133453041
250.9299927,0.981965005,0.646247089,0.376318783,0.333058,0.312891126,0.308977813,0.163885161,0.239971206,0.136490822,0.134150758,0.161705449,0.013427505,0.161026269,0.040675208,0.094205044,0.166648149,0.161637932,0.081228174
252.0299988,0.986912072,0.739257693,0.432052106,0.534669518,0.551082253,0.364293188,0.327898175,0.336021513,0.136068821,0.223290712,0.139508933,0.258945018,0.10704346,0.186488882,0.283738762,0.122081488,0.061169565,0.107338913
252.9600067,0.863859117,0.738734305,0.519141257,0.529678524,0.417983294,0.315824479,0.312813848,0.23022908,0.114793621,0.131492451,0.395954669,0.215527967,0.233882964,0.151092902,0.099005006,0.21845068,0.198757768,0.067047723
254.0599976,1.032162905,0.765669525,0.518042207,0.539587736,0.282645583,0.105784662,0.315656573,0.300842375,0.249021679,0.14306663,0.104555115,0.2285835,0.195562512,0.053629845,0.018062605,0.107100777,0.088387638,0.053151906
255,1.143341899,0.787801325,0.589096308,0.440569073,0.340526193,0.444800287,0.140481502,0.250666946,0.142366484,0.194051445,0.105557606,0.336110681,0.228716195,0.230422914,0.160199359,0,0.285123676,0.124988846
255.9299927,0.898701131,0.671822727,0.46338436,0.417041987,0.181180313,0.24529843,0.193748385,0.24317883,0.165180042,0.275794953,0.258874565,0.146462917,0.198494747,0.212779894,0.114125475,0.147191107,0.147227228,0.064642288
257.0299988,0.787756026,0.562607169,0.477192968,0.473900616,0.291585654,0.123473726,0.274013907,0.318837762,0.208893284,0.23264724,0.233522892,0.221064702,0.140443519,0.205606192,0.055653725,0.097863778,0.068924636,0.095805101
257.9599915,0.817553401,0.708138824,0.46137467,0.436145872,0.231964752,0.221323982,0.244969383,0.209536225,0.18655847,0.118770488,0.164651647,0.176801324,0.106195942,0.117877267,0.188512519,0.187848553,0.094467729,0.128314301
259.0599976,0.737532079,0.5099231,0.408542633,0.363636345,0.290488005,0.160970658,0.255354792,0.183346063,0.090926543,0.071644962,0.091516428,0.080600478,0.092060313,0.080992155,0.091937117,0.072220795,0.070876025,0.121033624
260,0.746818721,0.460873723,0.383855045,0.341131985,0.226432174,0.198820323,0.218203902,0.252322286,0.134261653,0.095972054,0.113330498,0.163125873,0.075818606,0.104286164,0.114789695,0.058067512,0.056429163,0.094352089
261.0700073,0.826495647,0.525946736,0.414190352,0.36655125,0.30725801,0.194320023,0.209175855,0.221793637,0.202546284,0.186653316,0.174039155,0.048721548,0.115262702,0.183194339,0.173741817,0.078803755,-0.019363146,0.076858789
262,0.723897159,0.537601054,0.410960317,0.355441809,0.313892901,0.228481218,0.297579318,0.227275074,0.071515411,0.114823744,0.155617803,0.197173148,0.134353027,0.158291295,0.167760611,0.166282147,0.040780123,0.094737835
263.0700073,0.995700955,0.5424245,0.537363946,0.352926433,0.216095716,0.160192221,0.185292423,0.239073768,0.249761596,0.184102729,0.137293488,0.162544996,0.113952324,0.188432589,0.080956675,0.13921921,0.033905584,0
264,0.857327521,0.583482385,0.499076724,0.337491572,0.287669003,0.08775229,0.199770257,0.249532133,0.265017688,0.087315544,-0.0246442,0.075911894,0.06308113,0.126524627,0.073768973,0.126222789,0.024943877,0.087311193
265.0700073,0.965652287,0.604301035,0.473690957,0.350085586,0.361257702,0.221069187,0.14339909,0.291692078,0.105674736,0.221657217,0.077898808,0.117534906,0.15356265,0.052415706,0.118051365,0.132641822,0.167256355,0.039656837
266,0.881251335,0.543987036,0.395302296,0.397762567,0.307542473,0.216304258,0.178275824,0.204918027,0.181201622,0.13857919,0.11339011,0.076710649,0.228760242,0.141661301,0.203876197,0.077122808,0.126861691,0.064315297
267.0700073,0.747933984,0.612142026,0.467990637,0.345946461,0.249705717,0.280139327,0.251307398,0.229236051,0.134297028,0.122382537,0.084696539,0.108668096,0.226795271,0.121044859,0.131213248,0.194290295,0.084555358,-0.036392748
268,0.895614922,0.580059588,0.415777057,0.381649375,0.317633182,0.261675864,0.239190847,0.196067125,0.068782888,0.235621482,0.21826537,0.135168627,0.132055327,0.04553112,0.044619452,0.103108138,0.011387447,0.115831904
269.0700073,0.864894867,0.499027967,0.45723787,0.458591312,0.301957518,0.230274856,0.192878485,0.202984944,0.095269345,0.208548397,0.256646067,0.15542914,0.188081875,0.073713697,0.010422312,0.084834732,0.169428706,0.127284497
270,0.734458148,0.51927948,0.417950481,0.351277769,0.166254297,0.178235471,0.197751567,0.258092672,0.239525735,0.079458885,0.079715416,0.070130445,0.098953076,0.199219063,0.118716672,0.129555628,0.091313079,0.009901089
270.9299927,0.808276772,0.56882292,0.412224323,0.316093832,0.30812037,0.1694628,0.151653022,0.217603162,0.123506047,0.143553033,0.162206009,0.160064787,0.114178061,0.140575796,0.093443975,0.095527411,0.171739325,0.048571981
272.0299988,0.77961129,0.543168068,0.492637813,0.300272971,0.32760033,0.255053252,0.227616221,0.231284454,0.151228726,0.091680877,0.1765389,0.082674995,0.073029347,0.137811914,0.17312862,0.055093385,0.113088056,0.036829021
272.9599915,0.861757457,0.494623274,0.379956394,0.37713635,0.30931893,0.211960077,0.183536753,0.175981328,0.073765352,0.100665301,0.140780285,0.183217302,0.14737308,0.101975545,0.181912452,0.110479943,0.028387586,0.131459102
274.0599976,0.688971698,0.590133369,0.535574079,0.372474164,0.287971437,0.233052433,0.218338534,0.197031394,0.189075232,0.186879218,0.236572161,0.225729376,0.141962111,0.131734952,0.188513845,0.122924469,0.115273774,0
275,0.777612567,0.551086664,0.418092698,0.415218234,0.25100401,0.25309062,0.18354474,0.300105512,0.183335751,0.164160803,0.215743378,0.145017207,0.097407028,0.18683134,0.048753377,0.118608721,0.101111211,0.10615404
275.9299927,0.88916111,0.517598331,0.489525139,0.357352018,0.279812515,0.246186569,0.227333382,0.345007747,0.128900468,0.128617361,0.088844135,0.089822158,0.089427657,0.117044628,0.098680638,0.177691773,0.160272464,0.019764408
277.0299988,0.847694278,0.676863432,0.526242673,0.392962933,0.186991304,0.246451095,0.238135397,0.340381235,0.241356418,0.120110504,0.180594161,0.108724654,0.119661361,0.14778471,0.17324841,0.050035026,0.081556089,0.068693452
277.9599915,0.965250969,0.579982579,0.57643187,0.415005833,0.357930571,0.267297626,0.263589501,0.285767764,0.19655247,0.137332991,0.158802629,0.156115845,0.058981389,0.126337469,0.185842693,0.135795772,0.089570068,0.10932003
279.0599976,0.815730333,0.630691767,0.451998681,0.433206201,0.297276229,0.186174676,0.212018698,0.245902419,0.10512232,0.082876742,0.183983728,0.083769239,0.122780502,0.144250184,0.153218538,0.161849275,0.086098857,0.142136976
280,0.761826336,0.459352434,0.296368957,0.315386802,0.164473698,0.242959246,0.151531994,0.235477194,0.182984471,0.101334572,0.163692906,0.125052094,0.061467223,0.103441499,0.03062162,0.093057886,0.071756601,0.103343152
280.9299927,0.740843177,0.500437856,0.406770229,0.324630618,0.281728446,0.165053353,0.106497303,0.21405983,0.125426933,0.028851425,0.09930487,0.080443241,0.158536702,0.126783505,0.096670665,0.098069027,0.078065537,0.068722449
282.0299988,0.682026267,0.553049922,0.417961448,0.256805331,0.24743855,0.16695419,0.212931424,0.175315574,0.240763038,0.186744839,0.175174952,0.08349181,0.066967703,0.112247095,0.019023523,0.121054098,0.063791201,0.064891122
282.9599915,0.73456496,0.589202642,0.402646959,0.234104723,0.247857794,0.170063466,0.220937848,0.204775736,0.118296891,0.186404869,0.080301933,0.09809605,0.153278813,0.170351639,0.096929967,0.133229107,0.097791687,0.053716749
284.0599976,0.726700187,0.459699661,0.350580186,0.254323512,0.278782159,0.16211465,0.25842464,0.164406791,0.0946986,0.093380988,0.069415525,0.163273722,0.102206819,0.061177582,0.102229454,0.104683727,0.078473769,0.059599828
285,0.828181624,0.561307788,0.43781364,0.323184758,0.29151848,0.126873493,0.232967496,0.286250681,0.169698611,0.11255119,0.126472354,0.067812704,0.06748037,0.074854657,0.050741673,0.068473801,0.086073332,0.050335992
285.9299927,0.926674724,0.537391365,0.436066002,0.357540786,0.23956053,0.1735695,0.199916705,0.210068151,0.160696924,0.05814968,0.101351351,0.050265148,0.03400638,0.058579367,0.084555157,0.118483409,0.092914037,0.025423082
287.0299988,0.80945307,0.66414237,0.420871794,0.357050925,0.200004995,0.150549501,0.175236568,0.191880926,0.173335761,0.142799541,0.187849551,0.059181601,0.093281999,0.116660833,0.059269797,0.101109676,0.077375427,0.076198861
287.9599915,1.078198671,0.625980794,0.388356209,0.278904647,0.252493352,0.266141027,0.202117175,0.307012677,0.135838419,0.142400026,0.136338472,0.050694514,0.07551603,0.067512259,0.110440917,0.1027494,0.086177178,0.066970266
289.0599976,1.125218391,0.721779704,0.623679042,0.504248321,0.373346478,0.213507324,0.244385451,0.279639691,0.146502465,0.110610999,0.190494329,0.152312607,0.076300286,0.119183421,0.068436898,0.09315639,0.043047413,0.058740109
290,1.419082403,0.824884892,0.663610578,0.438215792,0.349412113,0.195027649,0.238261372,0.271743745,0.21813485,0.130782783,0.181308001,0.118570715,0.128844947,0.093536615,0.102899186,0.11964789,0.070541136,0.084204145
291.0700073,1.898409963,1.134241939,0.714403927,0.663220167,0.368959367,0.249132335,0.197066292,0.324914068,0.138495758,0.147321343,0.060471505,0.188962847,0.129429728,0.109442353,0.162767395,0.120393857,0.043237261,0.086810075
292,2.309783936,1.443975449,1.079848886,0.614990175,0.450876176,0.303922325,0.395207047,0.418327898,0.051279422,0.229077578,0.266907752,0.086498454,0.060046151,0.117169522,0.179622278,0.221020773,0,0.060937919
293.0700073,2.829272985,1.897075057,1.198990464,0.862105072,0.50579983,0.437599927,0.446849704,0.487035781,0.173964918,0.25302577,0.182686314,0.123112276,0.108349591,0.12575981,0.099831119,0.265972912,0.042075146,0.042009041
294,3.531424046,2.357259274,1.464105368,0.918776929,0.644429743,0.567836165,0.492485642,0.623291969,0.223290831,0.331852138,0.297145814,0.208605796,0.144672439,0.143126354,0.192704529,0.274725288,0.122789785,0.105211191
295.0700073,4.258041859,2.895000696,1.948783755,1.228976011,0.775983691,0.688010633,0.533242643,0.688910842,0.225153536,0.294375122,0.315731317,0.188394874,0.161858454,0.193905175,0.110231876,0.242126971,0.120910212,0.165770724
296,5.261366367,3.573859692,2.271458149,1.441972017,0.907043397,0.771581352,0.773987889,0.806263268,0.345802248,0.359657198,0.378363758,0.260589242,0.158802181,0.248795614,0.263945758,0.323225617,0.122080557,0.168725893
297.0700073,6.11290884,4.283108711,2.653799772,1.755647302,1.021790385,1.011418939,0.780811787,0.954545438,0.290873468,0.495659143,0.311254501,0.314120859,0.231535077,0.314418316,0.197425872,0.383254051,0.206801474,0.107386664
298,6.980695248,4.922854424,2.98933816,1.945196152,1.213888764,1.013569355,0.898655176,1.022510767,0.425625831,0.504604518,0.539841056,0.335887134,0.163317367,0.308992445,0.298036873,0.388908356,0.15808028,0.222481787
299.0700073,8.782556534,5.974001884,3.58731389,2.37725687,1.319204688,1.25574851,1.119952917,1.297429442,0.391741753,0.609898746,0.54773283,0.410018116,0.183755964,0.406342328,0.312507898,0.519099593,0.117834203,0.271474004
300,10.09157848,7.197827339,4.388748169,2.789641142,1.614644289,1.353863955,1.341153741,1.60594821,0.4551377,0.762311339,0.705040097,0.474035382,0.250941038,0.451773196,0.375886023,0.547751546,0.135782242,0.285540581
300.9299927,11.99456978,9.067855835,5.324803352,3.281369925,2.147783279,1.669530511,1.748659372,1.849341512,0.648238659,1.033211827,0.835413873,0.57337749,0.331655562,0.614238858,0.475626558,0.673815548,0.18465066,0.285719931
302.0299988,13.84072113,10.5699873,6.592669487,4.220979214,2.560497046,2.205776215,1.943583608,2.13769269,0.687242329,1.192179322,1.015561342,0.647752285,0.259384543,0.655730903,0.596565008,0.904544532,0.211188793,0.316015691
302.9599915,16.16405487,12.44689655,7.578397274,4.603291512,2.961695433,2.559499979,2.26904726,2.556231499,0.910077751,1.174450159,1.063748121,0.833699465,0.380451322,0.641054034,0.686988235,0.949284256,0.412601054,0.323899299
304.0599976,18.58336067,14.20500374,8.684165001,5.422482491,3.436948299,3.085994959,2.939854145,2.899631023,0.973029852,1.505030274,1.356511831,0.849236846,0.480444759,0.827614725,0.768260479,1.137785792,0.445821017,0.417405814
305,20.37733269,15.89940453,9.996629715,5.933866024,4.106390953,3.325955153,3.091171741,3.306980133,1.249204755,1.77205193,1.584674478,1.088674307,0.591743469,0.959681511,0.756596982,1.221001267,0.40812993,0.545799732
305.9299927,23.94472885,18.01484108,11.23938656,6.926521301,4.66574192,3.899879456,3.6974473,3.783982038,1.355280399,2.045159817,1.712448478,1.187135816,0.794745326,1.108804345,0.892972529,1.408202767,0.50634104,0.679372132
307.0299988,26.9242878,20.79756737,13.14151478,7.669290066,5.192180157,4.451615334,3.995168447,4.259086609,1.869332552,2.414572716,1.96922946,1.250663638,0.799805284,1.27496314,1.247187972,1.504736543,0.519045472,0.78166014
307.9599915,27.97748947,22.58104324,14.04741955,8.322588921,5.675291538,5.034184933,4.759219646,4.673436165,2.136752129,2.522831202,2.079238176,1.500076175,0.941940188,1.470122576,1.266603112,1.7500875,0.681647778,0.816814899
309.0599976,31.6055336,24.3238163,15.4023447,9.763822556,6.518641472,5.329167366,5.057338715,5.0349617,2.220438957,2.939219236,2.398937702,1.626541615,1.130886316,1.653387785,1.554630995,1.878183246,0.784366429,0.842628121
310,33.51556396,25.6162281,16.7297821,10.00011253,7.283719063,5.749159813,5.479812145,5.316458702,2.439394474,3.055701017,2.638725519,1.780225039,1.317508459,1.65076828,1.423612237,2.061441898,0.907842875,0.91740042
311.0700073,36.07368088,27.78120804,17.64207649,10.95924282,8.052987099,6.382695675,5.96822834,5.70274353,2.520493031,3.420841455,2.861628532,1.918209314,1.595161438,1.922861934,1.80162251,2.100933313,0.941119134,0.977417111
312,37.57323837,30.17993355,19.07983971,11.4821806,8.354149818,6.790074348,6.174976826,6.275212765,2.708652735,3.657501936,3.129298449,1.997086644,1.536468148,2.163293839,1.929947495,2.400878191,1.100072145,1.142231107
313.0700073,39.99156189,31.70144653,20.82658958,12.47385502,9.222449303,7.170521736,6.971609592,6.690804005,3.452593803,3.968684912,3.539652586,2.470861435,2.01427865,2.247408152,2.121366262,2.577881098,0.989824057,1.298858881
314,42.77143097,33.24137878,22.26154137,13.33917618,10.03529072,7.926390648,7.4234972,7.17211771,3.682859182,4.307518482,3.857759476,2.51885891,2.214657068,2.399895668,2.152634621,2.424657822,1.176723599,1.330144405
315.0700073,45.54009247,36.67055511,23.72546768,14.35433197,11.50302696,8.299144745,8.042859077,7.763576031,3.856552839,4.619185925,3.949774027,2.85864234,2.642257214,2.485307932,2.734328032,2.876187563,1.293073773,1.552987099
316,48.75895691,39.13186264,25.3017025,15.76993084,12.06416702,9.530087471,8.866109848,8.461450577,4.296268463,4.938200474,4.573411465,2.98624301,2.842425823,2.741866589,2.852532864,3.070728064,1.724113584,1.512948155
317.0700073,51.5502243,41.3500824,28.03385735,16.46949005,13.3464098,10.07023621,9.8552742,8.885360718,5.156854153,5.374472141,4.928119183,3.405524254,3.060132265,2.977852345,3.22765851,3.404940128,1.68898356,1.486298203
318,55.48949432,43.7847023,29.33104897,17.83621407,14.60434628,11.31969166,10.53085709,9.707964897,5.681269169,5.777285576,4.899103642,3.485958815,3.480001926,3.3241539,3.387040615,3.738739491,1.775176287,1.752308011
319.0700073,58.83232117,47.13837814,32.15381622,19.75900269,15.83904076,11.61174297,11.2514801,10.67904854,5.88825655,6.144217014,5.740056992,4.069970608,4.150562763,3.608238935,3.506624699,3.868667126,2.132405996,2.069115162
