Wavelength (nm),30 s,60 s,90 s,120 s,150 s,180 s,210 s,240 s,270 s,300 s,330 s,360 s,390 s,420 s,450 s,480 s,570 s,600 s
250,1.049138665,5.816496372,0.72666496,0.713836372,0.605636001,0.651670218,0.535720646,0.508591592,0.458981544,0.604007721,2.367788792,0.550720155,0.484095693,0.892103136,0.547632098,0.651937664,0.31538856,0.39541319
250.9299927,0.896177173,5.677156448,0.781384528,0.613456905,0.549234986,0.623854637,0.696461201,0.557872653,0.792595267,0.694526374,2.165297508,0.593518794,0.392536581,0.834149837,0.660842478,0.556763351,0.32889542,0.504232883
252.0299988,0.941096604,5.474534512,0.699141324,0.836316645,0.45385778,0.767332673,0.58848381,0.512333691,0.525021017,0.741065621,2.114803553,0.547636807,0.31966877,0.699375093,0.630006313,0.722376764,0.477754533,0.525486052
252.9600067,0.830909848,5.070209026,0.624948561,0.674098194,0.638465047,0.588350654,0.493965417,0.444459081,0.569300115,0.580864668,2.010400772,0.569104314,0.512515306,0.926293492,0.717360139,0.702568471,0.361295402,0.425114453
254.0599976,1.014126539,4.992065907,0.694357932,0.723155081,0.713589549,0.713559389,0.584039807,0.73192066,0.490806133,0.755353391,2.082956076,0.605176032,0.466392815,0.940066338,0.660536408,0.615265608,0.539141715,0.575767338
255,1.141180277,4.685455322,0.797759175,0.696051657,0.477867633,0.751449227,0.37493974,0.554760218,0.667169988,0.741222799,1.603077888,0.560001493,0.467886776,0.824402332,0.398530632,0.537172318,0.356423646,0.712966859
255.9299927,0.917852223,4.407345772,0.575620055,0.677786767,0.674797177,0.638789237,0.381850481,0.455688506,0.427969426,0.702317655,1.925330639,0.533377826,0.399713546,0.664187014,0.590628684,0.512303531,0.392144054,0.566708446
257.0299988,0.760242164,4.203016758,0.541125536,0.555717647,0.478785574,0.554761946,0.337362945,0.452610284,0.357486606,0.505852461,1.53184557,0.525964141,0.377971262,0.71116811,0.565010726,0.558487594,0.236202955,0.373354018
257.9599915,0.616918087,3.903448343,0.581685245,0.542683244,0.454491079,0.467704952,0.354337692,0.392138243,0.436954558,0.540378273,1.499376297,0.516417265,0.343785197,0.73934114,0.504434347,0.500405073,0.344074786,0.387639165
259.0599976,0.734656394,3.694397926,0.444821864,0.46609652,0.424486816,0.510796845,0.462197393,0.43849811,0.391672462,0.519385278,1.482986212,0.540656328,0.334807843,0.614754081,0.313549399,0.389643669,0.279363036,0.413838774
260,0.6514346,3.820331097,0.614911616,0.497884005,0.39912194,0.392604083,0.426625192,0.407316536,0.360613436,0.536917865,1.46724093,0.388883621,0.283972591,0.646854818,0.473942637,0.462178409,0.300537199,0.339331418
261.0700073,0.725752592,3.837465286,0.505479217,0.489875913,0.383571625,0.436089247,0.383086741,0.386264443,0.476512671,0.523458719,1.321813822,0.452898562,0.305991709,0.642168403,0.493550628,0.458124548,0.190255135,0.409744084
262,0.633784831,3.648110151,0.666988194,0.532377779,0.433166444,0.434128582,0.443047762,0.361514211,0.367635816,0.491033554,1.269232035,0.457647294,0.431295633,0.557509661,0.509793103,0.441297233,0.243318871,0.39912194
263.0700073,0.733038604,3.762786627,0.536058486,0.590707719,0.485524595,0.702963769,0.426784068,0.512510955,0.407807231,0.41888845,1.381559491,0.447370827,0.313041538,0.788634539,0.493301183,0.399124205,0.207349375,0.382289588
264,0.731846511,3.85912919,0.499300957,0.632663131,0.463160455,0.540587008,0.404500991,0.362260014,0.325953424,0.461847633,1.350372553,0.377565295,0.348800987,0.775145352,0.36811623,0.398292333,0.227453649,0.441256195
265.0700073,0.753902793,3.967578411,0.478316337,0.592924416,0.50238955,0.578369021,0.45507735,0.375317097,0.339611799,0.548174083,1.569434643,0.493692398,0.408168465,0.643848658,0.515304565,0.360931695,0.31478712,0.249043137
266,0.817024708,3.813499451,0.561124325,0.607802629,0.458143502,0.517926753,0.46746093,0.533367217,0.426053822,0.550315499,1.44481194,0.459107548,0.467354625,0.510770857,0.380870163,0.457991958,0.308816731,0.362567484
267.0700073,0.778124988,3.674368143,0.511079431,0.566524446,0.470060736,0.536696613,0.406018645,0.53716588,0.471321881,0.444909394,1.392604589,0.488153338,0.379010171,0.635202169,0.32965824,0.447459757,0.240517586,0.429368854
268,0.81794405,3.675273418,0.527686298,0.640427887,0.416188627,0.60416764,0.426004201,0.384524018,0.432673693,0.39507845,1.412751317,0.52441895,0.344400048,0.513276756,0.426597238,0.390149862,0.238468349,0.388864756
269.0700073,0.731350541,3.853220701,0.579520762,0.581582546,0.432777047,0.47605741,0.447306275,0.491479248,0.357090354,0.54920572,1.408698678,0.467061549,0.38212502,0.598104954,0.434229702,0.453955203,0.225852594,0.439541578
270,0.907993376,3.908927917,0.652767301,0.558243394,0.424724907,0.519444883,0.427919805,0.414933652,0.482872784,0.489064485,1.489065647,0.546562135,0.347746581,0.637836456,0.440063357,0.415274173,0.259147406,0.382266849
270.9299927,0.76313585,3.901868582,0.532655537,0.603016973,0.44216153,0.460577458,0.42577219,0.453613311,0.485831469,0.454048455,1.379038572,0.461321115,0.320494711,0.748201966,0.398497105,0.497679114,0.347530603,0.545287549
272.0299988,0.76086551,4.189850807,0.483987331,0.543961108,0.429510087,0.518931866,0.446513981,0.491579413,0.38364923,0.518120587,1.438031793,0.527348101,0.336709529,0.774635673,0.397195607,0.466342419,0.236688539,0.396163672
272.9599915,0.771647513,4.170203209,0.534163833,0.629803419,0.533240139,0.504786432,0.485511094,0.396240324,0.451924264,0.455672204,1.535160661,0.533039212,0.335832417,0.719404757,0.471545458,0.463396311,0.292734683,0.404742837
274.0599976,0.815034091,4.325973511,0.551206112,0.552740633,0.579141557,0.672030449,0.419295013,0.422459841,0.476911068,0.519982219,1.510688066,0.477850229,0.285015523,0.657931328,0.519350648,0.5161044,0.330997437,0.423358083
275,0.90365833,4.358636856,0.653786778,0.595283091,0.474475175,0.524769127,0.492284358,0.51535362,0.421104997,0.57068938,1.472811937,0.538202584,0.416162223,0.74068445,0.534297049,0.503271222,0.371097386,0.379769653
275.9299927,0.821757793,4.619491577,0.551529288,0.648182154,0.489615262,0.667828143,0.480330914,0.511962235,0.462043613,0.617575824,1.62832284,0.537476778,0.475326657,0.792268991,0.528344691,0.527499676,0.283625364,0.497284472
277.0299988,0.811616004,4.68562746,0.699976325,0.671709359,0.474541366,0.638674676,0.563183308,0.544532895,0.461141467,0.543884695,1.765128255,0.483520031,0.39784956,0.851947248,0.504316926,0.524971485,0.390957832,0.468566209
277.9599915,0.883486569,4.881031036,0.649734199,0.619674683,0.479513049,0.619087279,0.558494985,0.621347189,0.514942884,0.633014619,1.736400604,0.459945589,0.387367934,0.802131355,0.614300072,0.571789682,0.353245944,0.517032802
279.0599976,1.038065553,4.963662624,0.621504009,0.653259277,0.508037508,0.625244975,0.52095449,0.62927258,0.514860749,0.616569579,1.778961658,0.495725542,0.469373405,0.847527862,0.621682405,0.605917215,0.472179204,0.54611367
