Wavelength (nm),30 s,60 s,90 s,120 s,150 s,180 s,210 s,240 s,270 s,300 s,330 s,360 s,390 s,420 s,450 s,480 s,570 s,600 s
650.0166626,-0.006191788,-0.00269088,-0.004691253,-0.005700106,-0.005010927,0.006020183,-0.004859004,-0.007333357,-0.003697762,-0.008420345,0.001040437,-0.001959489,-0.004777441,0.000247074,-0.005463258,-0.001125099,0.000555868,0.000322322
648.9905396,-0.006236241,-0.002522599,-0.004669435,-0.005518878,-0.004921561,0.00596966,-0.00484175,-0.007144254,-0.003418781,-0.0083073,0.00073537,-0.001852739,-0.004730841,0.000140584,-0.005253238,-0.001122362,0.000670939,0.000293465
648.0008545,-0.006073208,-0.002487236,-0.004384466,-0.005649926,-0.004675632,0.006050604,-0.004637679,-0.007056447,-0.003436142,-0.008227602,0.000677913,-0.001600476,-0.004532712,0.000386416,-0.005190013,-0.000690348,0.000922001,0.000613698
647.0108643,-0.006027513,-0.002229675,-0.004297943,-0.005608326,-0.004647462,0.006140964,-0.004697707,-0.006982428,-0.003365562,-0.007982573,0.000634825,-0.001781025,-0.004283949,0.000520568,-0.005122276,-0.00067665,0.0008446,0.00076672
645.9838867,-0.006077956,-0.002533871,-0.00399098,-0.005528233,-0.004716656,0.006023359,-0.004709742,-0.006951706,-0.003449394,-0.008111252,0.000507195,-0.001816961,-0.00446518,0.000434143,-0.00500847,-0.000756195,0.000903687,0.000666454
644.9933472,-0.006081223,-0.002363315,-0.003248931,-0.005428287,-0.004638191,0.006200382,-0.004580613,-0.006999088,-0.003329395,-0.007991213,0.000419011,-0.001547395,-0.004302096,0.000612246,-0.004990864,-0.000554641,0.000923038,0.000849191
644.0025024,-0.00609077,-0.002367537,-0.002950533,-0.005461162,-0.004814307,0.006233101,-0.004403787,-0.0067867,-0.003334275,-0.008024353,0.000145918,-0.001613938,-0.004363861,0.000699562,-0.004804988,-0.000478523,0.001202202,0.000747375
643.0113525,-0.006233077,-0.002577001,-0.004248883,-0.005705522,-0.00499025,0.006033516,-0.004614782,-0.007098061,-0.003555701,-0.008264633,-0.000369908,-0.001670312,-0.004482704,0.000343125,-0.00516382,-0.000611617,0.000990464,0.000725024
641.9832153,-0.005875996,-0.002326085,-0.004373907,-0.005414227,-0.00479101,0.006385462,-0.004405017,-0.006787566,-0.003366333,-0.00793596,-0.000327696,-0.001480532,-0.004180948,0.00070034,-0.004618367,-0.000210868,0.000968048,0.00107046
640.9914551,-0.00598452,-0.002402086,-0.004493157,-0.005411977,-0.004903542,0.006164541,-0.00454096,-0.007005659,-0.003321123,-0.008142808,-0.000737899,-0.001550078,-0.004409886,0.00061248,-0.004809955,-0.000291947,0.001076429,0.000856868
639.9995117,-0.005797537,-0.002308473,-0.004348741,-0.005445824,-0.004809085,0.0063059,-0.004296765,-0.006822733,-0.003397874,-0.00803406,-0.000800226,-0.001540637,-0.004149104,0.000729821,-0.004570726,-0.000210454,0.001046665,0.001015736
639.0072021,-0.005969303,-0.002176465,-0.004176487,-0.005387229,-0.00455674,0.00649749,-0.004023194,-0.006742864,-0.003186441,-0.007865701,-0.000713814,-0.001226452,-0.003984362,0.000852355,-0.004267493,-1.98E-05,0.001206926,0.001150964
638.0147095,-0.005940961,-0.002243891,-0.004372575,-0.005317068,-0.004549414,0.00627869,-0.004135156,-0.006682353,-0.003168659,-0.007857363,-0.000837897,-0.001277404,-0.003999701,0.000858346,-0.003996366,-6.18E-05,0.001241607,0.001090832
636.9851074,-0.005983243,-0.002174868,-0.00434951,-0.005384007,-0.004658116,0.006279111,-0.00438016,-0.006700757,-0.002947705,-0.00780433,-0.000890496,-0.001158094,-0.003879751,0.00085264,-0.003933933,-0.000161654,0.001106844,0.001248046
635.9919434,-0.005738835,-0.002165905,-0.004170128,-0.005340848,-0.004460516,0.006425236,-0.004028324,-0.006644778,-0.003000049,-0.007776056,-0.000772216,-0.001101964,-0.003891399,0.001011351,-0.004091924,-1.94E-05,0.001486142,0.001397708
634.9985962,-0.005704704,-0.002070799,-0.004245807,-0.005228788,-0.004465487,0.006650207,-0.004072896,-0.006557176,-0.002848038,-0.007581194,-0.000582406,-0.000874737,-0.003814888,0.000921482,-0.004039301,0.000185357,0.001523937,0.001422016
634.0048218,-0.005845452,-0.002299049,-0.004187716,-0.005306584,-0.004574056,0.006504742,-0.004094488,-0.006555748,-0.002775511,-0.007772649,-0.000666363,-0.001086265,-0.003885344,0.001056266,-0.004244884,0.000200922,0.001491753,0.001493571
633.0109253,-0.005686156,-0.002261866,-0.004128387,-0.005132202,-0.004365245,0.00662797,-0.003823151,-0.006464455,-0.002518584,-0.007601645,-0.000618441,-0.000961737,-0.003768647,0.001092804,-0.004317218,0.000429894,0.001360807,0.001580051
