Wavelength (nm),30 s,60 s,90 s ,120 s,150 s,180 s,210 s,240 s,270 s,300 s,330 s,360 s,390 s,420 s,450 s,480 s,570 s,600 s
552.0499878,49.58954239,68.09680176,92.23566437,106.3075638,116.8740845,121.8534698,122.2483368,117.189682,117.9003677,116.7575455,118.6334229,107.0946579,103.9376144,104.5657272,103.2019653,99.45734406,71.19664764,63.03859329
552.9400024,48.7701683,65.77230072,87.29551697,101.0769043,110.9386673,115.9869843,117.2866669,112.5320282,113.3682175,111.2032166,115.0442505,103.8014297,100.111412,102.1864395,101.6703949,98.1685791,70.76715851,63.67467499
553.9699707,48.5105896,63.11514282,84.08594513,95.63162994,105.5617065,110.6703186,110.6573257,106.3274612,107.808136,106.6963959,111.0342865,100.8425446,97.00866699,99.04009247,97.96309662,96.15556335,69.98922729,63.44483948
555,47.21388245,61.10747147,80.16605377,91.00237274,100.6264725,104.0375443,103.8858261,102.1752396,102.6612854,102.0337982,105.3387222,95.20344543,93.63021851,95.48558044,95.51795197,94.06069946,69.02979279,62.75200653
556.0200195,47.29273224,59.30031586,77.33336639,85.68896484,94.31130219,97.59088898,98.61170959,94.5773468,97.64440155,96.61597443,99.71489716,91.93312836,89.5848999,91.68036652,91.64942169,91.03100586,68.12294006,61.51162338
557.0499878,46.39514923,57.40317917,72.90522003,81.09268951,88.83718109,92.44680023,92.84065247,89.61165619,90.98564148,91.05251312,94.45296478,87.12046051,85.19139099,88.17147827,88.04058838,87.95185852,66.64530182,61.04293823
557.9400024,45.82641602,55.78212357,70.63951111,77.74057007,85.27366638,87.81959534,88.12683868,85.62602234,86.9696579,87.21853638,90.65499115,84.42152405,81.93134308,84.03276825,84.29379272,84.54748535,64.89290619,59.56365204
558.9699707,45.61382675,53.76769257,67.65281677,74.74498749,80.80175781,84.01021576,84.02571869,81.4336853,82.71748352,82.59998322,85.6050415,79.67169189,77.69212341,80.04743195,80.87950134,82.03092194,63.20994949,57.66885376
560,45.22355652,53.74495316,64.98616028,71.50634766,76.99329376,79.23791504,79.67962646,77.61634827,78.42152405,79.20774841,81.10700226,75.07639313,75.03164673,76.2822113,76.93910217,78.87979126,59.95902634,55.80002213
561.039978,44.53129578,52.05144119,62.94830704,68.23192596,73.29563904,75.4227829,75.81902313,72.9360733,74.18416595,74.24100494,76.87795258,71.59566498,70.21419525,73.42063904,73.42154694,74.8841629,57.76403427,54.00786591
