Wavelength (nm),30 s,60 s,90 s,120 s,150 s,180 s,210 s,240 s,270 s,300 s,330 s,360 s,390 s,420 s,450 s,480 s,570 s,600 s
458.9299927,129.0962219,73.60466766,58.39952469,40.79324722,39.53818512,35.08456039,34.99668503,35.66241455,37.10190582,37.07226944,9.409150124,40.9313736,42.25623703,42.99837112,46.01907349,48.80833054,51.71273422,48.54261398
460,133.1904297,80.49021149,63.65399933,43.01232147,41.05645752,36.02053452,36.03907776,36.63303375,37.61619949,37.96465683,9.770441055,41.69828796,43.04434204,44.13922501,48.25472641,49.69842148,53.01524353,49.77144241
461.0599976,137.367218,88.42263031,68.55465698,45.2154808,42.46298981,37.41634369,36.82659912,37.64989471,39.30167389,39.08776474,9.705354691,42.54808426,44.75904846,45.78336716,49.74415207,51.95201111,54.73139572,51.08983994
461.9599915,141.8152466,94.70478058,72.87579346,47.18744278,43.26205444,38.37687683,37.16526031,38.63548279,39.59250641,39.77209091,9.807415009,43.54270172,46.16626358,46.74253464,51.00057602,52.7384491,55.6680603,51.99314499
463.0299988,144.3835144,102.2072906,78.58609009,49.47916794,44.88262558,38.72290039,38.2611351,39.29129791,40.17717743,40.72684479,10.17407131,43.97422409,46.50351715,47.43975067,52.4216156,53.79350662,56.67984009,52.67383194
463.9299927,147.6372528,108.9546585,84.64260864,51.64953613,46.08247757,39.59124374,39.27485275,39.86747742,41.21907425,41.39310837,10.22277737,45.37553024,47.32055283,48.85033798,53.43977356,55.85988998,58.24742126,54.58952332
465,150.6824341,118.832489,91.94612122,54.5094986,47.66948318,40.86395264,40.36889648,40.87767029,41.92093277,42.3927803,10.18024826,46.33876038,48.30036926,50.56387711,54.9654007,56.47061157,58.74723816,55.06867218
466.0599976,154.8669434,127.3620605,100.2181168,57.63555908,49.51527786,41.6710701,40.99973679,41.11980438,42.89866638,42.52658463,10.73795605,46.95479202,49.39419174,51.91106796,56.44439316,58.67028809,60.50315094,56.09473038
466.9599915,154.8173676,135.9555206,108.0006943,60.78709793,50.82198715,42.85018158,41.76836777,42.16452026,43.43355179,43.26898193,10.8852272,48.23288727,50.56505203,52.41244507,57.79619217,59.24404144,61.44679642,57.25870895
468.0299988,155.8321838,144.6075134,116.5789337,64.514328,52.72538757,43.76721573,42.67518997,42.43983841,43.57298279,44.1447525,10.90097713,48.39931488,51.64072418,53.70310974,58.64642334,60.36431503,62.16055679,58.14886856
468.9299927,157.8259735,153.5921326,124.476387,67.63153839,54.83094406,45.17895126,43.19454193,43.44086075,44.72005463,44.97325897,11.1365118,49.18424225,52.36862183,54.37942123,60.40505981,61.70491791,62.34468842,58.62388611
470,157.8482361,164.7802429,136.6172485,72.97620392,56.82815552,46.36629868,43.60652161,44.61828613,45.35159683,45.59451294,11.22497654,50.22373962,53.4936142,56.44488907,61.68498611,63.18476105,63.93081665,59.19724655
471.0599976,157.667923,175.3981934,148.9554749,77.70081329,59.03899384,47.85773849,45.06166077,45.44992828,45.97074127,45.89903641,11.24723434,50.26350784,53.8048172,57.24584198,63.20484543,63.67923355,64.14144897,59.70872498
471.9599915,158.0037689,184.1612549,161.085495,83.89095306,61.86865234,49.65654755,46.36532974,45.47436523,47.00647736,46.66806412,11.64921856,51.41313553,55.32357025,58.55166245,63.85280991,65.31284332,65.06462097,61.33094025
473.0299988,157.3140259,195.2097778,174.0860291,90.12514496,65.39595032,50.56747055,46.96970367,46.80899811,47.42402649,47.31506729,11.60788822,52.23417664,56.54426956,59.49499893,65.34526062,66.23219299,66.05236053,61.69307327
