Wavelength (nm),30 s,60 s,90 s,120 s,150 s,180 s,210 s,240 s,270 s,300 s,330 s,360 s,390 s,420 s,450 s,480 s,570 s,600 s
625.0075684,-0.005927682,0.025383532,0.010350244,-0.002262896,-0.006690663,-0.002017467,-0.006820644,-0.000603448,0.009593398,-0.003739751,-0.003227708,-0.002537731,-0.002412898,0.001397967,0.000750487,0.009908674,0.003985019,-0.002130513
624.0111694,-0.005416885,0.025539469,0.010816067,-0.001958304,-0.006322989,-0.001456024,-0.00681835,-0.000248693,0.01023372,-0.003372806,-0.002693401,-0.002068841,-0.002124073,0.001511572,0.00126788,0.01027353,0.004419923,-0.00176731
623.0144043,-0.005574082,0.025443584,0.010958578,-0.002153387,-0.006307478,-0.001549046,-0.006603886,-0.000539542,0.010656944,-0.003505118,-0.002782506,-0.002132935,-0.002185738,0.001404174,0.001236961,0.010330467,0.004330288,-0.001748438
622.0175171,-0.005559771,0.02568412,0.010865088,-0.002101404,-0.006376,-0.001645607,-0.006722219,-0.000467042,0.011080633,-0.003617829,-0.002792846,-0.002121395,-0.002165802,0.001633574,0.001216271,0.010402022,0.004334523,-0.001659326
620.9833374,-0.005770665,0.02575196,0.010883932,-0.002203097,-0.006428136,-0.001879185,-0.006711922,-0.000692829,0.011167556,-0.003370648,-0.002741609,-0.002209845,-0.002375724,0.001657141,0.001036234,0.010267964,0.00431936,-0.00178845
619.9858398,-0.005430537,0.026151216,0.011313636,-0.00190104,-0.006083061,-0.00161105,-0.006507656,-0.000398513,0.011925902,-0.003160641,-0.002514106,-0.001884855,-0.002038646,0.001888287,0.001482973,0.010475444,0.00463975,-0.001376503
618.9880981,-0.00550022,0.025953919,0.011321686,-0.002043077,-0.006154987,-0.001722088,-0.006507196,-0.000392047,0.011802783,-0.003170406,-0.002689851,-0.00184114,-0.002065286,0.002085506,0.001389164,0.010657978,0.004676119,-0.001436055
617.9900513,-0.005447358,0.02588778,0.011317621,-0.001897278,-0.005992639,-0.001552606,-0.006461854,-0.000210557,0.012332216,-0.003097316,-0.002493825,-0.001882587,-0.00206745,0.001974378,0.001517703,0.010660366,0.004831941,-0.001230376
616.9916992,-0.005413358,0.026103795,0.011055274,-0.00202262,-0.006074995,-0.001529804,-0.006598888,-0.000324282,0.011794778,-0.003076805,-0.00238803,-0.00172214,-0.002086051,0.001932565,0.001668211,0.010647235,0.00484283,-0.000997689
615.993103,-0.005202853,0.0256995,0.011099992,-0.002028907,-0.005991515,-0.001498745,-0.006656505,-0.000384909,0.011070251,-0.003286442,-0.002458614,-0.001748335,-0.002075952,0.002019366,0.001557761,0.01072075,0.005015314,-0.001119367
614.9942017,-0.005411312,0.025923692,0.0110617,-0.001748644,-0.006046047,-0.00142625,-0.006478074,-0.00025216,0.010802719,-0.00305398,-0.002505149,-0.001710434,-0.001985258,0.001954069,0.001740275,0.010693263,0.005053233,-0.000952284
