Wavelength (nm),30 s,60 s,90 s,120 s,150 s,180 s,210 s,240 s,270 s,300 s,330 s,360 s,390 s,420 s,450 s,480 s,570 s,600 s
260,0.381839693,0.377504587,0.265214294,0.227585226,0.265831172,0.24523443,0.151454911,0.236131966,0.106299713,0.15320681,0.219839036,0.014774635,-0.138318092,-0.176518619,-0.138912916,-0.13757202,-0.014639065,-0.033980399
261.0700073,0.380476683,0.285357237,0.42175892,0.339324862,0.241128877,0.346627116,0.325963974,0.215186283,0.1360531,0.116139516,0.1533463,-0.060935035,-0.166471273,-0.098440267,-0.1573129,-0.119132645,-0.262989104,-0.048593819
262,0.397298366,0.45814243,0.213384286,0.343986481,0.293470293,0.294799328,0.141614407,0.308156908,0.135071948,0.143915951,0.154883474,-0.027808979,-0.153321221,-0.153925255,-0.114310771,-0.092423916,-0.154363453,-0.052766517
263.0700073,0.485083669,0.442232043,0.328098834,0.343689829,0.207194239,0.407461077,0.137400389,0.182165951,0.034183748,0.229549974,0.033697262,-0.022732615,-0.12527591,-0.148174435,-0.047987595,-0.033187434,-0.127118677,-0.0353764
264,0.428877771,0.523038626,0.250739694,0.379151732,0.188480109,0.372832894,0.249909416,0.225329533,0.100687191,0.214852646,0.209524751,0.007497117,-0.10431008,-0.143555298,-0.068290532,-0.118187241,-0.156046674,0.019855425
265.0700073,0.403583825,0.441008627,0.30298239,0.302810848,0.314741701,0.262584358,0.279467136,0.273426831,0.169622004,0.039135881,0.181143016,-0.101617664,-0.14029029,-0.139576405,-0.100578494,-0.075398266,-0.091444999,-0.114832878
266,0.64595139,0.414265811,0.343441516,0.3982068,0.115316607,0.375108331,0.247373268,0.303682148,0.167150974,0.088796429,0.206448957,0.012705415,-0.091076672,-0.205276832,-0.077112794,-0.090419382,-0.092316523,-0.015653044
267.0700073,0.442248642,0.405606925,0.292522401,0.330141962,0.196297348,0.245013967,0.148997992,0.231755361,0.205801174,0.145802706,0.205229729,-0.084468871,-0.156433806,-0.121581823,-0.096208401,0.01441218,-0.157372057,-0.120418057
268,0.385005772,0.4356471,0.325053811,0.352288753,0.290502787,0.351123601,0.215470806,0.238641784,0.195081651,0.181461453,0.252293557,0.056610569,-0.080550373,-0.070693374,5.96E-05,-0.1131799,-0.127376139,0.020602107
269.0700073,0.282274276,0.403822869,0.346460313,0.276384056,0.30141142,0.291466266,0.233662233,0.136882439,0.178468332,0.04177022,0.258692056,0.006345451,-0.057039261,-0.110356145,-0.057937875,-0.079598695,-0.174664587,0.010643721
270,0.36121729,0.511800945,0.281234622,0.380651206,0.226122007,0.393093348,0.129042506,0.268945724,0.156307995,0.08907187,0.226451501,-0.023874596,-0.115784258,-0.087820925,-0.096664898,-0.105317816,-0.118199162,-0.097128339
270.9299927,0.328575432,0.392783999,0.257724583,0.291093498,0.272083312,0.371001035,0.132981256,0.246121228,0.158675328,0.171187282,0.18781282,-0.024120867,-0.072557792,-0.075296983,-0.024238244,-0.06457445,-0.186607227,-0.121453755
272.0299988,0.472497821,0.445969433,0.315738648,0.358864874,0.267337769,0.32482475,0.203579307,0.218830347,0.128240347,0.175237969,0.217685103,-0.067797109,-0.103671469,-0.025265306,-0.057679445,-0.104619816,-0.142113626,-0.104540542
272.9599915,0.495327115,0.44338274,0.248728722,0.320421845,0.192012295,0.316693366,0.186492354,0.199324116,0.108620882,0.15532206,0.109958582,-0.048415542,-0.112933904,-0.15978837,-0.195970699,-0.096301831,-0.187033653,-0.069210067
274.0599976,0.381493747,0.529479027,0.282634914,0.324642211,0.19566007,0.269253969,0.188590288,0.214003265,0.073763996,0.223642766,0.231352955,-0.065045357,-0.074226275,-0.027673542,-0.108920082,-0.139605254,-0.121340401,0.010440528
275,0.363464892,0.426919192,0.293146223,0.306454688,0.337160915,0.308291107,0.203108534,0.14373599,0.133784369,0.162533224,0.192756221,-0.070825636,-0.038977012,-0.081546262,-0.068686143,-0.13843064,-0.070711911,-0.088818334
275.9299927,0.488807321,0.306642264,0.247412071,0.418320507,0.246147797,0.3678298,0.195306778,0.307184279,0.253127605,0.16621691,0.150354847,-0.039381102,-0.087272286,-0.016952917,-0.126064986,-0.087913975,-0.224851862,-0.126677468
277.0299988,0.568170071,0.515893519,0.34880361,0.357135952,0.324921489,0.339524686,0.214839563,0.312955379,0.215692624,0.263453186,0.262467206,-0.026965454,-0.116772555,-0.166063458,-0.096215844,-0.09552487,-0.13546741,-0.044956177
277.9599915,0.425485611,0.511156976,0.376685172,0.330045819,0.213155583,0.396605045,0.196697459,0.239280239,0.126985371,0.210780457,0.182232335,0.016149536,-0.118408442,-0.214963183,-0.096501641,-0.146874145,-0.136526033,-0.045904756
279.0599976,0.39506647,0.416315794,0.338466763,0.415186614,0.239008024,0.382182658,0.265334934,0.271322191,0.19492273,0.186779723,0.244980276,-0.029316694,-0.066303015,-0.158889905,-0.01365456,0.002975643,-0.109404154,-0.081073411
280,0.255717844,0.445910066,0.207408637,0.344084293,0.367673337,0.385669351,0.271985471,0.242661998,0.172033444,0.194841817,0.22584486,-0.052109331,-0.081103362,-0.154170901,-0.194932148,-0.164086431,-0.101156801,-0.174268752
280.9299927,0.386651605,0.323650002,0.225000486,0.264583975,0.299141198,0.306530058,0.214826971,0.190192088,0.188531339,0.205924749,0.264415532,-0.050521493,-0.117649779,-0.224867195,-0.10821113,-0.096071847,-0.137088597,-0.055042461
282.0299988,0.25418222,0.426174521,0.259986252,0.282087445,0.159116432,0.406271338,0.139026627,0.2382043,0.093587391,0.236527398,0.173158601,-0.036877841,-0.205276832,-0.214513421,-0.113501713,-0.101220526,-0.114243612,-0.121260479
282.9599915,0.326429933,0.47341013,0.283657789,0.36398825,0.189165339,0.387583256,0.205287486,0.232244462,0.168789864,0.142572001,0.243917316,-0.05621548,-0.133316904,-0.125737101,-0.161859363,-0.1060839,-0.169649065,-0.072581619
284.0599976,0.317634732,0.478597432,0.284372449,0.383298397,0.210546628,0.295074761,0.183638662,0.212921798,0.228416726,0.067511111,0.178156331,0.017339259,-0.093998328,-0.154183,-0.0603147,-0.205276832,-0.205276832,-0.077480212
285,0.281485915,0.457597375,0.239085332,0.25857389,0.337393612,0.348903507,0.21783936,0.20095621,0.100040853,0.157473788,0.233393624,-0.01169695,-0.120415285,-0.138641268,-0.15541105,-0.084641255,-0.222319573,-0.019046068
